frame,keypoints,Timestamp,Annotation
269,"[[[687.63671875, 93.269287109375], [697.2999877929688, 83.48171997070312], [674.5223999023438, 83.21286010742188], [709.6590576171875, 96.08511352539062], [654.4163818359375, 96.4859619140625], [736.0824584960938, 165.2753143310547], [629.052734375, 164.80935668945312], [773.6868896484375, 225.81820678710938], [566.88037109375, 222.622314453125], [780.8509521484375, 241.86102294921875], [568.589599609375, 238.33868408203125], [728.3534545898438, 323.87451171875], [669.0369262695312, 325.3416748046875], [718.610595703125, 454.2127380371094], [707.3028564453125, 454.1357421875], [689.1940307617188, 598.9472045898438], [714.3467407226562, 600.4873657226562]]]",8.966666666666667,
270,"[[[687.5452880859375, 93.2869873046875], [697.2244262695312, 83.60186767578125], [674.4190063476562, 83.29624938964844], [709.56396484375, 96.37722778320312], [654.1718139648438, 96.8516845703125], [735.7693481445312, 165.76901245117188], [628.498779296875, 165.63131713867188], [773.677978515625, 225.87640380859375], [566.4805908203125, 223.12356567382812], [780.4713134765625, 242.77484130859375], [568.8425903320312, 239.33648681640625], [729.1395874023438, 325.28985595703125], [669.6004638671875, 326.96075439453125], [718.2564697265625, 456.90576171875], [706.7354736328125, 456.8880920410156], [694.0970458984375, 600.876708984375], [718.79248046875, 602.217529296875]]]",9.0,"Low activity in EEG channels AF3, F3"
271,"[[[687.5852661132812, 92.99468994140625], [697.1815185546875, 83.58383178710938], [674.459228515625, 83.07025146484375], [709.3109130859375, 96.88230895996094], [654.051025390625, 97.03758239746094], [735.6370849609375, 166.16990661621094], [628.4486694335938, 166.3656005859375], [772.9476318359375, 225.796142578125], [566.315673828125, 223.93960571289062], [780.197509765625, 242.76937866210938], [568.5003051757812, 239.22384643554688], [731.11865234375, 326.9778747558594], [671.5888671875, 328.8331298828125], [718.4291381835938, 459.08013916015625], [706.8877563476562, 459.21368408203125], [694.59130859375, 602.9223022460938], [719.2221069335938, 603.6995849609375]]]",9.033333333333331,"Low activity in EEG channels AF3, F3"
272,"[[[687.4171142578125, 93.17123413085938], [696.9522705078125, 83.63871765136719], [674.1594848632812, 83.29592895507812], [709.1160888671875, 96.81398010253906], [653.85498046875, 97.38961791992188], [735.505615234375, 166.0415802001953], [628.7343139648438, 166.99386596679688], [772.7034301757812, 225.10809326171875], [566.2429809570312, 224.6790771484375], [781.1079711914062, 242.16412353515625], [568.4852294921875, 239.19332885742188], [731.1007080078125, 326.1901550292969], [671.9164428710938, 328.26190185546875], [716.8184814453125, 458.009765625], [705.3980712890625, 458.6235046386719], [691.6882934570312, 601.291748046875], [716.2680053710938, 602.6336669921875]]]",9.066666666666666,"Low activity in EEG channels AF3, F3"
273,"[[[687.4424438476562, 93.01202392578125], [696.8805541992188, 83.54617309570312], [674.0614013671875, 83.18734741210938], [708.855712890625, 96.91044616699219], [653.4622802734375, 97.50885009765625], [735.7860717773438, 166.35281372070312], [628.7000122070312, 167.46922302246094], [773.375, 225.70436096191406], [565.9622802734375, 225.13644409179688], [780.8922119140625, 242.93536376953125], [568.2967529296875, 239.11703491210938], [733.2758178710938, 327.2550964355469], [673.8161010742188, 329.26495361328125], [716.66796875, 459.87225341796875], [704.3460083007812, 460.1743469238281], [692.2394409179688, 602.0946044921875], [715.230712890625, 602.7674560546875]]]",9.1,"Low activity in EEG channels AF3, F3"
274,"[[[687.3075561523438, 92.96817016601562], [696.6771240234375, 83.45686340332031], [674.0263671875, 83.10957336425781], [708.5440673828125, 96.64422607421875], [653.3372192382812, 97.15402221679688], [736.2537231445312, 166.18624877929688], [628.3837280273438, 167.20791625976562], [774.9444580078125, 225.74951171875], [565.889892578125, 224.78952026367188], [780.8419799804688, 243.052490234375], [567.8757934570312, 238.9715576171875], [733.9661254882812, 327.370361328125], [673.9306640625, 329.15216064453125], [716.3729858398438, 460.8504638671875], [702.8225708007812, 460.67889404296875], [691.3858642578125, 602.7630615234375], [713.018310546875, 602.64453125]]]",9.133333333333333,"Low activity in EEG channels AF3, F3"
275,"[[[687.2293090820312, 92.84506225585938], [696.5305786132812, 83.25912475585938], [673.8271484375, 83.08462524414062], [708.4429931640625, 96.32699584960938], [653.1324462890625, 97.25436401367188], [736.3013305664062, 165.59307861328125], [628.662841796875, 167.12991333007812], [775.4929809570312, 224.7847900390625], [565.9329833984375, 224.55389404296875], [780.54052734375, 242.7733154296875], [567.623291015625, 239.137939453125], [733.7613525390625, 327.1756286621094], [673.9213256835938, 329.12689208984375], [716.874755859375, 460.0169372558594], [703.5885620117188, 460.045166015625], [690.9506225585938, 602.4893798828125], [712.2542114257812, 602.58740234375]]]",9.166666666666666,
276,"[[[687.1057739257812, 92.76516723632812], [696.3589477539062, 82.95706176757812], [673.5781860351562, 83.08636474609375], [708.576416015625, 95.81007385253906], [653.2371215820312, 97.45053100585938], [737.0997314453125, 165.38961791992188], [628.9901123046875, 167.1390838623047], [776.2001953125, 225.24288940429688], [565.0867919921875, 225.1009521484375], [780.5230102539062, 242.45068359375], [568.66455078125, 240.01068115234375], [733.6663818359375, 326.94921875], [673.6546020507812, 328.9989318847656], [717.0001831054688, 459.3285217285156], [704.0555419921875, 459.564208984375], [689.9739379882812, 602.138671875], [711.4592895507812, 603.2603759765625]]]",9.2,"ECG data indicates a peak in heart rate variability, potentially signifying a change in emotional or physiological state."
277,"[[[687.1795043945312, 92.71212768554688], [696.498046875, 82.74493408203125], [673.4814453125, 83.10986328125], [709.1407470703125, 95.61264038085938], [653.6052856445312, 97.8193359375], [737.9799194335938, 165.66574096679688], [629.8768310546875, 167.09283447265625], [776.58544921875, 226.61929321289062], [564.6688232421875, 225.4392547607422], [780.5808715820312, 242.41253662109375], [570.034423828125, 240.5980224609375], [733.5054321289062, 327.3533020019531], [673.7244873046875, 329.32080078125], [717.677734375, 459.0218811035156], [706.057861328125, 459.1496276855469], [689.580810546875, 601.811279296875], [712.3314819335938, 603.9185791015625]]]",9.233333333333333,"ECG data indicates a peak in heart rate variability, potentially signifying a change in emotional or physiological state."
278,"[[[687.426513671875, 92.77398681640625], [696.6947021484375, 82.78131103515625], [673.5867919921875, 83.23771667480469], [709.367919921875, 95.68563842773438], [653.7971801757812, 98.15568542480469], [737.7157592773438, 165.61126708984375], [630.4962158203125, 167.25112915039062], [775.3331909179688, 226.169677734375], [564.9605712890625, 225.79293823242188], [780.2034912109375, 241.70257568359375], [571.7630615234375, 241.428955078125], [733.2545166015625, 327.22845458984375], [674.0615844726562, 329.43817138671875], [718.7305297851562, 458.4117736816406], [707.9201049804688, 458.940185546875], [689.9760131835938, 601.9818115234375], [712.9913330078125, 604.958740234375]]]",9.266666666666667,"ECG data indicates a peak in heart rate variability, potentially signifying a change in emotional or physiological state."
279,"[[[688.1383056640625, 92.77032470703125], [697.5096435546875, 82.976318359375], [674.3722534179688, 83.1295166015625], [710.0604248046875, 96.16160583496094], [654.328125, 97.9090576171875], [737.6893920898438, 165.90713500976562], [630.5664672851562, 167.07745361328125], [774.6522216796875, 225.647216796875], [565.8270263671875, 225.32855224609375], [780.563232421875, 240.68374633789062], [572.2054443359375, 241.07827758789062], [732.9118041992188, 326.7794189453125], [673.66259765625, 328.8905944824219], [720.345703125, 457.38092041015625], [709.0890502929688, 457.7752685546875], [690.2199096679688, 601.205810546875], [713.2211303710938, 603.7384033203125]]]",9.3,"ECG data indicates a peak in heart rate variability, potentially signifying a change in emotional or physiological state."
280,"[[[688.7139892578125, 92.93011474609375], [698.022216796875, 83.04586791992188], [675.0548095703125, 83.161865234375], [710.2724609375, 96.25254821777344], [655.1124267578125, 97.70932006835938], [738.0354614257812, 166.30337524414062], [631.1248168945312, 166.1845703125], [774.6361694335938, 228.2142333984375], [565.91796875, 225.68727111816406], [780.480712890625, 240.65478515625], [572.351806640625, 241.02685546875], [732.1528930664062, 326.5029602050781], [673.4506225585938, 328.1700439453125], [719.9767456054688, 457.2682800292969], [711.9891967773438, 457.1604919433594], [686.5548706054688, 601.9722900390625], [714.8182983398438, 604.847900390625]]]",9.333333333333334,"ECG data indicates a peak in heart rate variability, potentially signifying a change in emotional or physiological state."
281,"[[[688.9546508789062, 93.05291748046875], [698.163330078125, 82.890625], [675.1314697265625, 83.3624267578125], [710.6751708984375, 95.76434326171875], [655.674560546875, 97.88922119140625], [738.7035522460938, 166.03939819335938], [632.240234375, 165.76800537109375], [774.175537109375, 227.9566650390625], [566.1897583007812, 224.6735382080078], [781.5185546875, 239.86181640625], [571.60400390625, 240.42193603515625], [730.3800048828125, 324.65081787109375], [671.8590087890625, 326.2982177734375], [722.8832397460938, 451.5772705078125], [713.3286743164062, 451.9586486816406], [682.9968872070312, 594.5487670898438], [708.8309326171875, 599.2803344726562]]]",9.366666666666667,
282,"[[[689.67041015625, 93.30426025390625], [698.8251342773438, 83.09286499023438], [675.8643188476562, 83.56562805175781], [711.25341796875, 95.96488952636719], [656.3981323242188, 97.9652099609375], [739.560302734375, 166.24476623535156], [632.2041015625, 165.59503173828125], [774.7122802734375, 228.08865356445312], [566.062255859375, 224.57275390625], [782.20751953125, 239.18106079101562], [571.4036865234375, 240.46011352539062], [728.8718872070312, 323.55499267578125], [669.7758178710938, 325.11553955078125], [725.4091796875, 447.2679748535156], [714.947265625, 447.7932434082031], [679.8056640625, 590.329345703125], [705.7686157226562, 595.6314697265625]]]",9.4,
283,"[[[690.556396484375, 93.85836791992188], [699.451904296875, 83.51348876953125], [676.6188354492188, 84.2586669921875], [711.56201171875, 96.11149597167969], [656.9295043945312, 98.63368225097656], [740.0970458984375, 166.02957153320312], [632.810302734375, 165.57919311523438], [775.30126953125, 227.79519653320312], [566.650390625, 224.1680145263672], [782.2890625, 239.1563720703125], [571.3856201171875, 240.04000854492188], [728.1865234375, 322.9025573730469], [668.9918823242188, 324.4820556640625], [726.3310546875, 445.3371276855469], [714.8320922851562, 446.1739196777344], [676.7900390625, 586.3463745117188], [700.9881591796875, 592.4539794921875]]]",9.433333333333334,
284,"[[[691.1159057617188, 94.94319152832031], [700.0130004882812, 84.54617309570312], [677.1170043945312, 85.22604370117188], [712.0875244140625, 96.97248840332031], [657.0601196289062, 99.06289672851562], [740.5733642578125, 166.52072143554688], [633.4639892578125, 165.56427001953125], [777.58447265625, 227.8154754638672], [565.9835205078125, 224.14990234375], [782.1691284179688, 238.68438720703125], [571.2636108398438, 240.34347534179688], [726.9481201171875, 322.6501159667969], [668.0750732421875, 323.81884765625], [727.2692260742188, 440.82244873046875], [717.741943359375, 440.7653503417969], [669.1591796875, 575.5626220703125], [694.9248046875, 580.3076171875]]]",9.466666666666669,
285,"[[[691.3519897460938, 94.87374877929688], [700.1738891601562, 84.71347045898438], [677.4049072265625, 85.21197509765625], [712.1561279296875, 97.52474975585938], [657.2562255859375, 99.19497680664062], [740.851806640625, 166.3600616455078], [633.6014404296875, 165.65054321289062], [778.009033203125, 225.96054077148438], [566.490478515625, 223.5018310546875], [782.234619140625, 238.36965942382812], [569.6015014648438, 240.26022338867188], [725.6452026367188, 321.29443359375], [666.2832641601562, 322.52545166015625], [731.4315795898438, 435.736572265625], [718.6478881835938, 435.91815185546875], [667.2972412109375, 571.2762451171875], [688.2579345703125, 575.5361328125]]]",9.5,
286,"[[[691.4603881835938, 94.9154052734375], [700.176025390625, 84.54818725585938], [677.1890869140625, 85.32717895507812], [712.5140380859375, 97.03492736816406], [657.1193237304688, 99.39225769042969], [741.7376708984375, 166.39378356933594], [636.1456909179688, 165.22520446777344], [778.5473022460938, 227.42959594726562], [569.330322265625, 222.65496826171875], [782.5931396484375, 239.48052978515625], [569.855224609375, 240.28546142578125], [727.3031005859375, 321.4363098144531], [668.632568359375, 322.05047607421875], [730.7352294921875, 436.8643798828125], [715.1798706054688, 436.2130126953125], [665.8837890625, 572.2442626953125], [679.8272094726562, 576.559326171875]]]",9.533333333333331,
287,"[[[691.7557373046875, 94.64863586425781], [700.4347534179688, 84.14903259277344], [677.3482055664062, 85.1025390625], [713.0269165039062, 96.51325988769531], [657.4512329101562, 99.40338134765625], [742.439697265625, 166.1870574951172], [637.8228149414062, 165.35284423828125], [779.304931640625, 227.66082763671875], [571.593994140625, 222.70486450195312], [782.858642578125, 240.332763671875], [570.6065063476562, 240.03237915039062], [727.50341796875, 322.6990966796875], [669.1148071289062, 323.1427001953125], [728.7081298828125, 439.8143310546875], [711.3651123046875, 439.1398010253906], [664.4485473632812, 575.5601806640625], [673.7714233398438, 579.9736328125]]]",9.566666666666666,
288,"[[[691.7334594726562, 94.66122436523438], [700.6573486328125, 84.08465576171875], [677.4765625, 84.977294921875], [713.7814331054688, 96.25155639648438], [658.216552734375, 98.97930908203125], [742.5717163085938, 165.6651611328125], [639.2630004882812, 165.296142578125], [779.7132568359375, 225.7015380859375], [571.685302734375, 222.23489379882812], [783.1787719726562, 240.94210815429688], [570.0794677734375, 240.50253295898438], [726.127685546875, 323.1751403808594], [668.27880859375, 323.5133972167969], [726.5526123046875, 440.53204345703125], [708.0458984375, 439.77325439453125], [661.3693237304688, 574.37158203125], [666.2474365234375, 577.9797973632812]]]",9.6,
